DATE,T10Y3M
1987-05-22,2.9640000000000000
1987-05-29,2.6850000000000000
1987-06-05,2.6900000000000000
1987-06-12,2.7720000000000000
1987-06-19,2.4400000000000000
1987-06-26,2.3220000000000000
1987-07-03,2.4825000000000000
1987-07-10,2.5340000000000000
1987-07-17,2.6360000000000000
1987-07-24,2.6620000000000000
1987-07-31,2.4660000000000000
1987-08-07,2.6920000000000000
1987-08-14,2.5440000000000000
1987-08-21,2.4680000000000000
1987-08-28,2.4000000000000000
1987-09-04,2.7760000000000000
1987-09-11,2.8300000000000000
1987-09-18,2.8560000000000000
1987-09-25,2.7300000000000000
1987-10-02,2.7480000000000000
1987-10-09,2.9040000000000000
1987-10-16,2.8600000000000000
1987-10-23,3.4600000000000000
1987-10-30,3.5560000000000000
1987-11-06,3.0340000000000000
1987-11-13,2.8275000000000000
1987-11-20,2.8520000000000000
1987-11-27,3.0325000000000000
1987-12-04,3.3920000000000000
1987-12-11,3.0880000000000000
1987-12-18,2.9460000000000000
1987-12-25,2.8450000000000000
1988-01-01,2.9200000000000000
1988-01-08,2.7900000000000000
1988-01-15,2.8380000000000000
1988-01-22,2.5275000000000000
1988-01-29,2.4620000000000000
1988-02-05,2.3460000000000000
1988-02-12,2.3520000000000000
1988-02-19,2.3925000000000000
1988-02-26,2.3940000000000000
1988-03-04,2.3700000000000000
1988-03-11,2.4140000000000000
1988-03-18,2.5340000000000000
1988-03-25,2.5380000000000000
1988-04-01,2.6650000000000000
1988-04-08,2.4400000000000000
1988-04-15,2.5640000000000000
1988-04-22,2.8040000000000000
1988-04-29,2.7340000000000000
1988-05-06,2.5780000000000000
1988-05-13,2.5840000000000000
1988-05-20,2.7300000000000000
1988-05-27,2.6680000000000000
1988-06-03,2.4075000000000000
1988-06-10,2.3200000000000000
1988-06-17,2.2880000000000000
1988-06-24,2.2300000000000000
1988-07-01,2.0760000000000000
1988-07-08,2.1450000000000000
1988-07-15,2.1640000000000000
1988-07-22,2.1900000000000000
1988-07-29,1.9600000000000000
1988-08-05,1.9240000000000000
1988-08-12,2.0500000000000000
1988-08-19,2.0880000000000000
1988-08-26,1.9240000000000000
1988-09-02,1.6900000000000000
1988-09-09,1.4350000000000000
1988-09-16,1.5160000000000000
1988-09-23,1.5300000000000000
1988-09-30,1.4460000000000000
1988-10-07,1.3320000000000000
1988-10-14,1.2575000000000000
1988-10-21,1.15200000000000000000
1988-10-28,1.09800000000000000000
1988-11-04,1.08800000000000000000
1988-11-11,1.07750000000000000000
1988-11-18,0.80400000000000000000
1988-11-25,0.80750000000000000000
1988-12-02,0.88800000000000000000
1988-12-09,0.79400000000000000000
1988-12-16,0.77600000000000000000
1988-12-23,0.68800000000000000000
1988-12-30,0.72000000000000000000
1989-01-06,0.71500000000000000000
1989-01-13,0.63200000000000000000
1989-01-20,0.48750000000000000000
1989-01-27,0.39000000000000000000
1989-02-03,0.31800000000000000000
1989-02-10,0.22000000000000000000
1989-02-17,0.38800000000000000000
1989-02-24,0.44000000000000000000
1989-03-03,0.34800000000000000000
1989-03-10,0.31000000000000000000
1989-03-17,0.29400000000000000000
1989-03-24,0.11500000000000000000
1989-03-31,0.03600000000000000000
1989-04-07,0.05800000000000000000
1989-04-14,0.26200000000000000000
1989-04-21,0.28000000000000000000
1989-04-28,0.25200000000000000000
1989-05-05,0.21800000000000000000
1989-05-12,0.32000000000000000000
1989-05-19,0.19400000000000000000
1989-05-26,-0.07800000000000000000
1989-06-02,-0.27250000000000000000
1989-06-09,-0.18200000000000000000
1989-06-16,-0.16400000000000000000
1989-06-23,-0.07400000000000000000
1989-06-30,-0.16600000000000000000
1989-07-07,0.00250000000000000000
1989-07-14,-0.02400000000000000000
1989-07-21,-0.16800000000000000000
